gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home,rolling_points_for_3,rolling_points_against_3,rolling_point_diff_3,rolling_yards_total_3,rolling_yards_allowed_3,rolling_turnover_diff_3,rolling_third_down_pct_3,rolling_win_rate_5,cumulative_points_for,cumulative_points_against,cumulative_wins,target_next_point_diff,opp_gamekey,opp_date,opp_seasontype,opp_season,opp_week,opp_team,opp_opponent,opp_home_away,opp_points_for,opp_points_against,opp_totalscore,opp_stadium,opp_scorequarter1,opp_scorequarter2,opp_scorequarter3,opp_scorequarter4,opp_scoreovertime,opp_timeofpossessionminutes,opp_timeofpossessionseconds,opp_timeofpossession,opp_firstdowns,opp_firstdownsbyrushing,opp_firstdownsbypassing,opp_firstdownsbypenalty,opp_offensiveplays,opp_offensiveyards,opp_offensiveyardsperplay,opp_touchdowns,opp_rushingattempts,opp_rushingyards,opp_rushingyardsperattempt,opp_rushingtouchdowns,opp_passingattempts,opp_passingcompletions,opp_passingyards,opp_passingtouchdowns,opp_passinginterceptions,opp_passingyardsperattempt,opp_passingyardspercompletion,opp_completionpercentage,opp_passerrating,opp_thirddownattempts,opp_thirddownconversions,opp_thirddownpercentage,opp_fourthdownattempts,opp_fourthdownconversions,opp_fourthdownpercentage,opp_redzoneattempts,opp_redzoneconversions,opp_goaltogoattempts,opp_goaltogoconversions,opp_penalties,opp_penaltyyards,opp_fumbles,opp_fumbleslost,opp_timessacked,opp_timessackedyards,opp_quarterbackhits,opp_tacklesforloss,opp_punts,opp_puntyards,opp_puntaverage,opp_giveaways,opp_takeaways,opp_turnoverdifferential,opp_opponentscorequarter1,opp_opponentscorequarter2,opp_opponentscorequarter3,opp_opponentscorequarter4,opp_opponentscoreovertime,opp_opponenttimeofpossessionminutes,opp_opponenttimeofpossessionseconds,opp_opponenttimeofpossession,opp_opponentfirstdowns,opp_opponentfirstdownsbyrushing,opp_opponentfirstdownsbypassing,opp_opponentfirstdownsbypenalty,opp_opponentoffensiveplays,opp_opponentoffensiveyards,opp_opponentoffensiveyardsperplay,opp_opponenttouchdowns,opp_opponentrushingattempts,opp_opponentrushingyards,opp_opponentrushingyardsperattempt,opp_opponentrushingtouchdowns,opp_opponentpassingattempts,opp_opponentpassingcompletions,opp_opponentpassingyards,opp_opponentpassingtouchdowns,opp_opponentpassinginterceptions,opp_opponentpassingyardsperattempt,opp_opponentpassingyardspercompletion,opp_opponentcompletionpercentage,opp_opponentpasserrating,opp_opponentthirddownattempts,opp_opponentthirddownconversions,opp_opponentthirddownpercentage,opp_opponentfourthdownattempts,opp_opponentfourthdownconversions,opp_opponentfourthdownpercentage,opp_opponentredzoneattempts,opp_opponentredzoneconversions,opp_opponentgoaltogoattempts,opp_opponentgoaltogoconversions,opp_opponentpenalties,opp_opponentpenaltyyards,opp_opponentfumbles,opp_opponentfumbleslost,opp_opponenttimessacked,opp_opponenttimessackedyards,opp_opponentquarterbackhits,opp_opponenttacklesforloss,opp_opponentpunts,opp_opponentpuntyards,opp_opponentpuntaverage,opp_opponentgiveaways,opp_opponenttakeaways,opp_opponentturnoverdifferential,opp_redzonepercentage,opp_goaltogopercentage,opp_opponentredzonepercentage,opp_opponentgoaltogopercentage,opp_extrapointkickingattempts,opp_extrapointkickingconversions,opp_extrapointshadblocked,opp_extrapointpassingattempts,opp_extrapointpassingconversions,opp_extrapointrushingattempts,opp_extrapointrushingconversions,opp_fieldgoalattempts,opp_fieldgoalsmade,opp_opponentextrapointkickingattempts,opp_opponentextrapointkickingconversions,opp_opponentextrapointshadblocked,opp_opponentextrapointpassingattempts,opp_opponentextrapointpassingconversions,opp_opponentextrapointrushingattempts,opp_opponentextrapointrushingconversions,opp_opponentfieldgoalattempts,opp_opponentfieldgoalsmade,opp_solotackles,opp_assistedtackles,opp_sacks,opp_sackyards,opp_passesdefended,opp_fumblesforced,opp_fumblesrecovered,opp_opponentsolotackles,opp_opponentassistedtackles,opp_opponentsacks,opp_opponentsackyards,opp_opponentpassesdefended,opp_opponentfumblesforced,opp_opponentfumblesrecovered,opp_dayofweek,opp_teamgameid,opp_teamid,opp_opponentid,opp_scoreid,opp_point_diff,opp_win,opp_turnover_diff,opp_third_down_pct,opp_home,opp_rolling_points_for_3,opp_rolling_points_against_3,opp_rolling_point_diff_3,opp_rolling_yards_total_3,opp_rolling_yards_allowed_3,opp_rolling_turnover_diff_3,opp_rolling_third_down_pct_3,opp_rolling_win_rate_5,opp_cumulative_points_for,opp_cumulative_points_against,opp_cumulative_wins,opp_target_next_point_diff
202311004,2023-11-13T20:15:00,1,2023,10,BUF,DEN,HOME,22,24,46,Highmark Stadium,0,8,7,7,0,22,39,22:39,18,12,6,0,52,369,7.1,3,26,192,7.4,2,26,15,177,1,2,6.8,11.8,57.7,59.29,8,3,37.5,1,0,0.0,2,2,0,0,5,63,3,2,0,0,8,3,3,134,44.7,4,1,-3,3,12,0,9,0,37,21,37:21,19,5,12,2,71,300,4.2,2,38,122,3.2,0,29,24,178,2,0,6.1,7.4,82.8,115.23,19,8,42.1,1,1,100.0,3,2,0,0,10,61,1,1,4,15,3,1,5,242,48.4,1,4,3,100.0,0,66.7,0,2,2,0,2,1,0,0,0,0,1,0,0,1,0,0,0,4,4,54,29,4,15,0,1,1,25,30,0,0,4,2,2,Monday,993004076,4,10,18397,-2,0,-3,0.375,0,22.3,23.7,-1.3,361.0,354.3333333333333,-1.333,0.513,0.4,240.0,160.0,5.0,26.0,202311004,2023-11-13T20:15:00,1,2023,10,DEN,BUF,AWAY,24,22,46,Highmark Stadium,3,12,0,9,0,37,21,37:21,19,5,12,2,71,300,4.2,2,38,122,3.2,0,29,24,178,2,0,6.1,7.4,82.8,115.23,19,8,42.1,1,1,100.0,3,2,0,0,10,61,1,1,4,15,3,1,5,242,48.4,1,4,3,0,8,7,7,0,22,39,22:39,18,12,6,0,52,369,7.1,3,26,192,7.4,2,26,15,177,1,2,6.8,11.8,57.7,59.29,8,3,37.5,1,0,0.0,2,2,0,0,5,63,3,2,0,0,8,3,3,134,44.7,4,1,-3,66.7,0,100.0,0,1,0,0,1,0,0,0,4,4,2,2,0,2,1,0,0,0,0,25,30,0,0,4,2,2,54,29,4,15,0,1,1,Monday,993004075,10,4,18397,2,1,3,0.421,0,17.0,15.0,2.0,258.7,331.3333333333333,1.0,0.415,0.6,172.0,226.0,3.0,1.0
202311103,2023-11-16T20:15:00,1,2023,11,BAL,CIN,HOME,34,20,54,M&T Bank Stadium,7,14,6,7,0,30,37,30:37,22,10,9,3,60,405,6.8,4,31,157,5.1,2,26,16,248,2,0,9.5,15.5,61.5,118.75,12,6,50.0,0,0,0.0,4,3,0,0,9,110,1,0,3,16,7,5,4,182,45.5,0,0,0,3,7,3,7,0,29,23,29:23,20,6,10,4,59,272,4.6,2,23,136,5.9,0,31,19,136,2,0,4.4,7.2,61.3,92.94,11,2,18.2,1,1,100.0,3,2,0,0,9,78,0,0,5,33,5,5,5,217,43.4,0,0,0,75.0,0,66.7,0,4,4,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,2,42,17,5,33,7,0,0,40,13,3,16,2,1,0,Thursday,993004078,3,7,18528,14,1,0,0.5,0,33.0,20.0,13.0,363.0,278.0,0.667,0.358,0.8,270.0,157.0,7.0,10.0,202311103,2023-11-16T20:15:00,1,2023,11,CIN,BAL,AWAY,20,34,54,M&T Bank Stadium,3,7,3,7,0,29,23,29:23,20,6,10,4,59,272,4.6,2,23,136,5.9,0,31,19,136,2,0,4.4,7.2,61.3,92.94,11,2,18.2,1,1,100.0,3,2,0,0,9,78,0,0,5,33,5,5,5,217,43.4,0,0,0,7,14,6,7,0,30,37,30:37,22,10,9,3,60,405,6.8,4,31,157,5.1,2,26,16,248,2,0,9.5,15.5,61.5,118.75,12,6,50.0,0,0,0.0,4,3,0,0,9,110,1,0,3,16,7,5,4,182,45.5,0,0,0,66.7,0,75.0,0,2,2,0,0,0,0,0,3,2,4,4,0,0,0,0,0,2,2,40,13,3,16,2,1,0,42,17,5,33,7,0,0,Thursday,993004077,7,3,18528,-14,0,0,0.182,0,27.3,21.7,5.7,392.3,440.3333333333333,1.667,0.446,0.8,182.0,192.0,5.0,-6.0
202311135,2023-11-19T13:00:00,1,2023,11,WAS,NYG,HOME,19,31,50,FedEx Field,3,6,3,7,0,34,51,34:51,28,13,12,3,77,404,5.2,2,28,174,6.2,1,45,31,230,1,3,5.1,7.4,68.9,60.42,13,5,38.5,1,1,100.0,3,2,0,0,1,5,4,3,4,26,11,12,2,90,45.0,6,0,-6,7,7,0,17,0,25,9,25:09,13,3,10,0,54,292,5.4,4,19,91,4.8,0,26,18,201,3,0,7.7,11.2,69.2,130.45,14,5,35.7,1,0,0.0,2,1,0,0,5,33,0,0,9,45,6,6,7,318,45.4,0,6,6,66.7,0,50.0,0,2,1,0,0,0,0,0,2,2,4,4,0,0,0,0,0,1,1,37,19,9,45,5,0,0,49,29,4,26,8,4,3,Sunday,993004082,35,23,18533,-12,0,-6,0.385,0,25.7,28.0,-2.3,420.0,396.6666666666667,-0.333,0.526,0.4,217.0,274.0,4.0,-35.0,202311135,2023-11-19T13:00:00,1,2023,11,NYG,WAS,AWAY,31,19,50,FedEx Field,7,7,0,17,0,25,9,25:09,13,3,10,0,54,292,5.4,4,19,91,4.8,0,26,18,201,3,0,7.7,11.2,69.2,130.45,14,5,35.7,1,0,0.0,2,1,0,0,5,33,0,0,9,45,6,6,7,318,45.4,0,6,6,3,6,3,7,0,34,51,34:51,28,13,12,3,77,404,5.2,2,28,174,6.2,1,45,31,230,1,3,5.1,7.4,68.9,60.42,13,5,38.5,1,1,100.0,3,2,0,0,1,5,4,3,4,26,11,12,2,90,45.0,6,0,-6,50.0,0,66.7,0,4,4,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2,2,49,29,4,26,8,4,3,37,19,9,45,5,0,0,Sunday,993004081,23,35,18533,12,1,6,0.357,0,11.0,30.7,-19.7,214.3,408.3333333333333,0.333,0.118,0.2,118.0,266.0,2.0,3.0
202311105,2023-11-19T13:00:00,1,2023,11,CAR,DAL,HOME,10,33,43,Bank of America Stadium,0,3,7,0,0,28,39,28:39,13,6,7,0,59,187,3.2,1,23,110,4.8,0,29,16,77,1,1,2.7,4.8,55.2,57.69,15,5,33.3,3,3,100.0,2,1,0,0,8,90,2,1,7,46,4,3,5,242,48.4,2,0,-2,7,10,0,16,0,31,21,31:21,23,7,11,5,68,311,4.6,4,27,107,4.0,1,41,27,204,2,0,5.0,7.6,65.9,93.95,16,7,43.8,0,0,0.0,4,2,0,0,5,45,0,0,0,0,11,6,3,176,58.7,0,2,2,50.0,0,50.0,0,1,1,0,0,0,0,0,1,1,4,3,0,0,0,0,0,2,2,38,22,0,0,8,0,0,29,37,7,46,2,1,1,Sunday,993004080,5,9,18534,-23,0,-2,0.333,0,13.7,18.7,-5.0,237.3,240.66666666666663,-0.333,0.332,0.2,153.0,242.0,1.0,-7.0,202311105,2023-11-19T13:00:00,1,2023,11,DAL,CAR,AWAY,33,10,43,Bank of America Stadium,7,10,0,16,0,31,21,31:21,23,7,11,5,68,311,4.6,4,27,107,4.0,1,41,27,204,2,0,5.0,7.6,65.9,93.95,16,7,43.8,0,0,0.0,4,2,0,0,5,45,0,0,0,0,11,6,3,176,58.7,0,2,2,0,3,7,0,0,28,39,28:39,13,6,7,0,59,187,3.2,1,23,110,4.8,0,29,16,77,1,1,2.7,4.8,55.2,57.69,15,5,33.3,3,3,100.0,2,1,0,0,8,90,2,1,7,46,4,3,5,242,48.4,2,0,-2,50.0,0,50.0,0,4,3,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,1,29,37,7,46,2,1,1,38,22,0,0,8,0,0,Sunday,993004079,9,5,18534,23,1,2,0.438,0,38.3,21.7,16.7,477.7,248.0,-0.667,0.467,0.6,269.0,165.0,6.0,35.0
202311112,2023-11-19T13:00:00,1,2023,11,GB,LAC,HOME,23,20,43,Lambeau Field,0,10,6,7,0,31,58,31:58,23,5,16,2,71,397,5.6,3,28,102,3.6,1,40,27,295,2,0,7.4,10.9,67.5,105.73,14,7,50.0,1,0,0.0,2,1,0,0,7,46,3,0,3,27,5,5,4,193,48.2,0,1,1,3,7,3,7,0,28,2,28:02,17,5,11,1,62,394,6.4,2,24,150,6.2,0,36,21,244,2,0,6.8,11.6,58.3,97.45,14,7,50.0,2,0,0.0,4,1,0,0,4,54,2,1,2,16,7,7,3,143,47.7,1,0,-1,50.0,0,25.0,0,3,2,0,0,0,0,0,2,1,2,2,0,0,0,0,0,2,2,39,16,2,16,5,1,1,48,17,3,27,5,1,0,Sunday,993004094,12,29,18531,3,1,1,0.5,0,16.3,16.7,-0.3,353.3,285.6666666666667,-0.667,0.452,0.2,179.0,182.0,3.0,7.0,202311112,2023-11-19T13:00:00,1,2023,11,LAC,GB,AWAY,20,23,43,Lambeau Field,3,7,3,7,0,28,2,28:02,17,5,11,1,62,394,6.4,2,24,150,6.2,0,36,21,244,2,0,6.8,11.6,58.3,97.45,14,7,50.0,2,0,0.0,4,1,0,0,4,54,2,1,2,16,7,7,3,143,47.7,1,0,-1,0,10,6,7,0,31,58,31:58,23,5,16,2,71,397,5.6,3,28,102,3.6,1,40,27,295,2,0,7.4,10.9,67.5,105.73,14,7,50.0,1,0,0.0,2,1,0,0,7,46,3,0,3,27,5,5,4,193,48.2,0,1,1,25.0,0,50.0,0,2,2,0,0,0,0,0,2,2,3,2,0,0,0,0,0,2,1,48,17,3,27,5,1,0,39,16,2,16,5,1,1,Sunday,993004093,29,12,18531,-3,0,-1,0.5,0,31.7,20.0,11.7,321.3,366.0,1.0,0.492,0.4,239.0,215.0,4.0,-10.0
202311113,2023-11-19T13:00:00,1,2023,11,HOU,ARI,HOME,21,16,37,NRG Stadium,7,14,0,0,0,31,15,31:15,22,4,18,0,67,419,6.3,3,25,111,4.4,1,38,28,308,2,3,8.1,11.0,73.7,81.91,13,9,69.2,1,0,0.0,4,1,0,0,3,19,0,0,4,30,5,7,2,94,47.0,3,2,-1,10,0,6,0,0,28,45,28:45,20,7,11,2,58,319,5.5,2,25,123,4.9,1,30,20,196,1,1,6.5,9.8,66.7,82.08,10,3,30.0,4,1,25.0,1,1,0,0,5,50,2,1,3,18,5,6,2,107,53.5,2,3,1,25.0,0,100.0,0,3,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,39,20,3,18,7,0,1,51,18,4,30,7,0,0,Sunday,993004090,13,1,18536,5,1,-1,0.692,0,27.3,26.3,1.0,423.0,312.0,-0.667,0.332,0.6,217.0,192.0,5.0,-3.0,202311113,2023-11-19T13:00:00,1,2023,11,ARI,HOU,AWAY,16,21,37,NRG Stadium,10,0,6,0,0,28,45,28:45,20,7,11,2,58,319,5.5,2,25,123,4.9,1,30,20,196,1,1,6.5,9.8,66.7,82.08,10,3,30.0,4,1,25.0,1,1,0,0,5,50,2,1,3,18,5,6,2,107,53.5,2,3,1,7,14,0,0,0,31,15,31:15,22,4,18,0,67,419,6.3,3,25,111,4.4,1,38,28,308,2,3,8.1,11.0,73.7,81.91,13,9,69.2,1,0,0.0,4,1,0,0,3,19,0,0,4,30,5,7,2,94,47.0,3,2,-1,100.0,0,25.0,0,1,1,0,1,0,0,0,1,1,3,3,0,0,0,0,0,1,0,51,18,4,30,7,0,0,39,20,3,18,7,0,1,Sunday,993004089,1,13,18536,-5,0,1,0.3,0,16.3,27.0,-10.7,240.0,282.6666666666667,-2.0,0.258,0.2,176.0,263.0,2.0,-23.0
202311115,2023-11-19T13:00:00,1,2023,11,JAX,TEN,HOME,34,14,48,EverBank Stadium,7,6,14,7,0,36,26,36:26,24,8,13,3,69,389,5.6,4,36,128,3.6,2,32,24,261,2,0,8.2,10.9,75.0,119.4,12,4,33.3,4,3,75.0,5,3,0,0,4,29,0,0,1,1,5,0,2,103,51.5,0,2,2,0,0,7,7,0,23,34,23:34,12,4,6,2,38,235,6.2,2,19,92,4.8,0,17,13,143,2,0,8.4,11.0,76.5,140.07,7,2,28.6,1,1,100.0,1,1,0,0,7,66,2,2,2,15,2,6,4,214,53.5,2,0,-2,60.0,0,100.0,0,4,4,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,18,30,2,15,3,1,2,52,20,1,1,2,0,0,Sunday,993004086,15,34,18535,20,1,2,0.333,0,18.0,22.7,-4.7,309.3,368.3333333333333,-2.0,0.326,0.8,196.0,190.0,6.0,3.0,202311115,2023-11-19T13:00:00,1,2023,11,TEN,JAX,AWAY,14,34,48,EverBank Stadium,0,0,7,7,0,23,34,23:34,12,4,6,2,38,235,6.2,2,19,92,4.8,0,17,13,143,2,0,8.4,11.0,76.5,140.07,7,2,28.6,1,1,100.0,1,1,0,0,7,66,2,2,2,15,2,6,4,214,53.5,2,0,-2,7,6,14,7,0,36,26,36:26,24,8,13,3,69,389,5.6,4,36,128,3.6,2,32,24,261,2,0,8.2,10.9,75.0,119.4,12,4,33.3,4,3,75.0,5,3,0,0,4,29,0,0,1,1,5,0,2,103,51.5,0,2,2,100.0,0,60.0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,2,52,20,1,1,2,0,0,18,30,2,15,3,1,2,Sunday,993004085,34,15,18535,-20,0,-2,0.286,0,16.7,21.0,-4.3,308.0,336.0,-0.333,0.321,0.2,154.0,180.0,3.0,7.0
202311108,2023-11-19T13:00:00,1,2023,11,CLE,PIT,HOME,13,10,23,Cleveland Browns Stadium,7,3,0,3,0,31,27,31:27,20,7,10,3,73,259,3.5,1,29,96,3.3,1,43,24,163,0,1,3.8,6.8,55.8,54.7,17,4,23.5,1,1,100.0,3,1,0,0,1,10,0,0,1,2,4,9,8,380,47.5,1,0,-1,0,0,7,3,0,28,33,28:33,12,8,4,0,57,249,4.4,1,26,172,6.6,1,28,15,77,0,0,2.8,5.1,53.6,59.23,14,3,21.4,1,1,100.0,1,0,0,0,6,46,0,0,3,29,4,5,9,355,39.4,0,1,1,33.3,0,0.0,0,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,1,36,17,3,29,4,0,0,43,28,1,2,6,0,0,Sunday,993004088,8,28,18529,3,1,-1,0.235,0,26.7,18.3,8.3,361.3,242.0,0.667,0.418,0.8,214.0,170.0,6.0,-17.0,202311108,2023-11-19T13:00:00,1,2023,11,PIT,CLE,AWAY,10,13,23,Cleveland Browns Stadium,0,0,7,3,0,28,33,28:33,12,8,4,0,57,249,4.4,1,26,172,6.6,1,28,15,77,0,0,2.8,5.1,53.6,59.23,14,3,21.4,1,1,100.0,1,0,0,0,6,46,0,0,3,29,4,5,9,355,39.4,0,1,1,7,3,0,3,0,31,27,31:27,20,7,10,3,73,259,3.5,1,29,96,3.3,1,43,24,163,0,1,3.8,6.8,55.8,54.7,17,4,23.5,1,1,100.0,3,1,0,0,1,10,0,0,1,2,4,9,8,380,47.5,1,0,-1,0.0,0,33.3,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,43,28,1,2,6,0,0,36,17,3,29,4,0,0,Sunday,993004087,28,8,18529,-3,0,1,0.214,0,17.7,18.3,-0.7,303.7,372.0,1.333,0.353,0.8,156.0,182.0,6.0,6.0
202311119,2023-11-19T13:00:00,1,2023,11,MIA,LV,HOME,20,13,33,Hard Rock Stadium,7,7,6,0,0,32,15,32:15,21,7,12,2,68,422,6.2,2,28,99,3.5,0,39,28,323,2,1,8.3,11.5,71.8,102.83,11,3,27.3,1,0,0.0,2,1,0,0,5,44,2,2,1,2,6,6,3,143,47.7,3,3,0,10,3,0,0,0,27,45,27:45,12,2,10,0,59,296,5.0,1,16,36,2.2,0,41,24,260,1,3,6.3,10.8,58.5,54.93,14,4,28.6,2,0,0.0,1,0,0,0,5,41,0,0,2,11,3,3,6,315,52.5,3,3,0,50.0,0,0.0,0,2,2,0,0,0,0,0,3,2,1,1,0,0,0,0,0,2,2,38,12,2,11,8,0,0,51,34,1,2,4,2,2,Sunday,993004092,19,25,18532,7,1,0,0.273,0,20.7,23.0,-2.3,308.7,280.0,0.0,0.324,0.6,285.0,225.0,6.0,21.0,202311119,2023-11-19T13:00:00,1,2023,11,LV,MIA,AWAY,13,20,33,Hard Rock Stadium,10,3,0,0,0,27,45,27:45,12,2,10,0,59,296,5.0,1,16,36,2.2,0,41,24,260,1,3,6.3,10.8,58.5,54.93,14,4,28.6,2,0,0.0,1,0,0,0,5,41,0,0,2,11,3,3,6,315,52.5,3,3,0,7,7,6,0,0,32,15,32:15,21,7,12,2,68,422,6.2,2,28,99,3.5,0,39,28,323,2,1,8.3,11.5,71.8,102.83,11,3,27.3,1,0,0.0,2,1,0,0,5,44,2,2,1,2,6,6,3,143,47.7,3,3,0,0.0,0,50.0,0,1,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,2,51,34,1,2,4,2,2,38,12,2,11,8,0,0,Sunday,993004091,25,19,18532,-7,0,0,0.286,0,20.0,14.7,5.3,255.0,376.0,1.0,0.267,0.6,172.0,205.0,5.0,-14.0
202311111,2023-11-19T13:00:00,1,2023,11,DET,CHI,HOME,31,26,57,Ford Field,0,14,0,17,0,19,36,19:36,23,8,14,1,59,338,5.7,4,22,115,5.2,2,35,23,223,2,3,6.4,9.7,65.7,66.73,11,8,72.7,0,0,0.0,3,3,0,0,5,25,1,1,2,13,4,8,2,97,48.5,4,1,-3,7,3,10,6,0,40,24,40:24,25,11,10,4,71,334,4.7,2,46,183,4.0,1,23,16,151,1,0,6.6,9.4,69.6,101.9,13,5,38.5,2,2,100.0,2,1,0,0,6,69,2,1,2,18,8,2,2,91,45.5,1,4,3,100.0,0,50.0,0,3,3,0,2,1,0,0,0,0,2,2,0,0,0,0,0,4,4,51,27,2,18,2,2,1,36,18,2,13,5,1,1,Sunday,993004084,11,6,18530,5,1,-3,0.727,0,24.3,30.0,-5.7,452.0,360.3333333333333,-0.333,0.35,0.8,241.0,203.0,7.0,-7.0,202311111,2023-11-19T13:00:00,1,2023,11,CHI,DET,AWAY,26,31,57,Ford Field,7,3,10,6,0,40,24,40:24,25,11,10,4,71,334,4.7,2,46,183,4.0,1,23,16,151,1,0,6.6,9.4,69.6,101.9,13,5,38.5,2,2,100.0,2,1,0,0,6,69,2,1,2,18,8,2,2,91,45.5,1,4,3,0,14,0,17,0,19,36,19:36,23,8,14,1,59,338,5.7,4,22,115,5.2,2,35,23,223,2,3,6.4,9.7,65.7,66.73,11,8,72.7,0,0,0.0,3,3,0,0,5,25,1,1,2,13,4,8,2,97,48.5,4,1,-3,50.0,0,100.0,0,2,2,0,0,0,0,0,4,4,3,3,0,2,1,0,0,0,0,36,18,2,13,5,1,1,51,27,2,18,2,2,1,Sunday,993004083,6,11,18530,-5,0,3,0.385,0,15.3,22.3,-7.0,319.3,288.6666666666667,-2.0,0.443,0.4,204.0,255.0,3.0,2.0
202311131,2023-11-19T16:05:00,1,2023,11,SF,TB,HOME,27,14,41,Levi's Stadium,7,6,14,0,0,30,51,30:51,22,7,14,1,59,420,7.1,3,30,115,3.8,0,25,21,305,3,0,12.2,14.5,84.0,157.08,10,4,40.0,1,0,0.0,4,2,0,0,7,66,0,0,4,28,8,3,3,153,51.0,0,2,2,0,7,0,7,0,29,9,29:09,22,7,14,1,67,287,4.3,2,18,66,3.7,1,45,29,221,1,1,4.9,7.6,64.4,74.4,14,7,50.0,3,1,33.3,4,2,0,0,3,19,2,1,4,25,5,9,3,144,48.0,2,0,-2,50.0,0,50.0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,41,19,4,25,11,1,1,44,21,4,28,0,0,0,Sunday,993004096,31,33,18537,13,1,2,0.4,0,22.7,18.7,4.0,407.3,357.6666666666667,0.0,0.481,0.4,252.0,143.0,6.0,18.0,202311131,2023-11-19T16:05:00,1,2023,11,TB,SF,AWAY,14,27,41,Levi's Stadium,0,7,0,7,0,29,9,29:09,22,7,14,1,67,287,4.3,2,18,66,3.7,1,45,29,221,1,1,4.9,7.6,64.4,74.4,14,7,50.0,3,1,33.3,4,2,0,0,3,19,2,1,4,25,5,9,3,144,48.0,2,0,-2,7,6,14,0,0,30,51,30:51,22,7,14,1,59,420,7.1,3,30,115,3.8,0,25,21,305,3,0,12.2,14.5,84.0,157.08,10,4,40.0,1,0,0.0,4,2,0,0,7,66,0,0,4,28,8,3,3,153,51.0,0,2,2,50.0,0,50.0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,2,44,21,4,28,0,0,0,41,19,4,25,11,1,1,Sunday,993004095,33,31,18537,-13,0,-2,0.5,0,25.0,23.0,2.0,324.7,377.3333333333333,0.333,0.321,0.2,178.0,173.0,4.0,-7.0
