gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home,rolling_points_for_3,rolling_points_against_3,rolling_point_diff_3,rolling_yards_total_3,rolling_yards_allowed_3,rolling_turnover_diff_3,rolling_third_down_pct_3,rolling_win_rate_5,cumulative_points_for,cumulative_points_against,cumulative_wins,target_next_point_diff,opp_gamekey,opp_date,opp_seasontype,opp_season,opp_week,opp_team,opp_opponent,opp_home_away,opp_points_for,opp_points_against,opp_totalscore,opp_stadium,opp_scorequarter1,opp_scorequarter2,opp_scorequarter3,opp_scorequarter4,opp_scoreovertime,opp_timeofpossessionminutes,opp_timeofpossessionseconds,opp_timeofpossession,opp_firstdowns,opp_firstdownsbyrushing,opp_firstdownsbypassing,opp_firstdownsbypenalty,opp_offensiveplays,opp_offensiveyards,opp_offensiveyardsperplay,opp_touchdowns,opp_rushingattempts,opp_rushingyards,opp_rushingyardsperattempt,opp_rushingtouchdowns,opp_passingattempts,opp_passingcompletions,opp_passingyards,opp_passingtouchdowns,opp_passinginterceptions,opp_passingyardsperattempt,opp_passingyardspercompletion,opp_completionpercentage,opp_passerrating,opp_thirddownattempts,opp_thirddownconversions,opp_thirddownpercentage,opp_fourthdownattempts,opp_fourthdownconversions,opp_fourthdownpercentage,opp_redzoneattempts,opp_redzoneconversions,opp_goaltogoattempts,opp_goaltogoconversions,opp_penalties,opp_penaltyyards,opp_fumbles,opp_fumbleslost,opp_timessacked,opp_timessackedyards,opp_quarterbackhits,opp_tacklesforloss,opp_punts,opp_puntyards,opp_puntaverage,opp_giveaways,opp_takeaways,opp_turnoverdifferential,opp_opponentscorequarter1,opp_opponentscorequarter2,opp_opponentscorequarter3,opp_opponentscorequarter4,opp_opponentscoreovertime,opp_opponenttimeofpossessionminutes,opp_opponenttimeofpossessionseconds,opp_opponenttimeofpossession,opp_opponentfirstdowns,opp_opponentfirstdownsbyrushing,opp_opponentfirstdownsbypassing,opp_opponentfirstdownsbypenalty,opp_opponentoffensiveplays,opp_opponentoffensiveyards,opp_opponentoffensiveyardsperplay,opp_opponenttouchdowns,opp_opponentrushingattempts,opp_opponentrushingyards,opp_opponentrushingyardsperattempt,opp_opponentrushingtouchdowns,opp_opponentpassingattempts,opp_opponentpassingcompletions,opp_opponentpassingyards,opp_opponentpassingtouchdowns,opp_opponentpassinginterceptions,opp_opponentpassingyardsperattempt,opp_opponentpassingyardspercompletion,opp_opponentcompletionpercentage,opp_opponentpasserrating,opp_opponentthirddownattempts,opp_opponentthirddownconversions,opp_opponentthirddownpercentage,opp_opponentfourthdownattempts,opp_opponentfourthdownconversions,opp_opponentfourthdownpercentage,opp_opponentredzoneattempts,opp_opponentredzoneconversions,opp_opponentgoaltogoattempts,opp_opponentgoaltogoconversions,opp_opponentpenalties,opp_opponentpenaltyyards,opp_opponentfumbles,opp_opponentfumbleslost,opp_opponenttimessacked,opp_opponenttimessackedyards,opp_opponentquarterbackhits,opp_opponenttacklesforloss,opp_opponentpunts,opp_opponentpuntyards,opp_opponentpuntaverage,opp_opponentgiveaways,opp_opponenttakeaways,opp_opponentturnoverdifferential,opp_redzonepercentage,opp_goaltogopercentage,opp_opponentredzonepercentage,opp_opponentgoaltogopercentage,opp_extrapointkickingattempts,opp_extrapointkickingconversions,opp_extrapointshadblocked,opp_extrapointpassingattempts,opp_extrapointpassingconversions,opp_extrapointrushingattempts,opp_extrapointrushingconversions,opp_fieldgoalattempts,opp_fieldgoalsmade,opp_opponentextrapointkickingattempts,opp_opponentextrapointkickingconversions,opp_opponentextrapointshadblocked,opp_opponentextrapointpassingattempts,opp_opponentextrapointpassingconversions,opp_opponentextrapointrushingattempts,opp_opponentextrapointrushingconversions,opp_opponentfieldgoalattempts,opp_opponentfieldgoalsmade,opp_solotackles,opp_assistedtackles,opp_sacks,opp_sackyards,opp_passesdefended,opp_fumblesforced,opp_fumblesrecovered,opp_opponentsolotackles,opp_opponentassistedtackles,opp_opponentsacks,opp_opponentsackyards,opp_opponentpassesdefended,opp_opponentfumblesforced,opp_opponentfumblesrecovered,opp_dayofweek,opp_teamgameid,opp_teamid,opp_opponentid,opp_scoreid,opp_point_diff,opp_win,opp_turnover_diff,opp_third_down_pct,opp_home,opp_rolling_points_for_3,opp_rolling_points_against_3,opp_rolling_point_diff_3,opp_rolling_yards_total_3,opp_rolling_yards_allowed_3,opp_rolling_turnover_diff_3,opp_rolling_third_down_pct_3,opp_rolling_win_rate_5,opp_cumulative_points_for,opp_cumulative_points_against,opp_cumulative_wins,opp_target_next_point_diff
202410825,2024-10-27T16:25:00,1,2024,8,LV,KC,HOME,20,27,47,Allegiant Stadium,7,3,3,7,0,27,30,27:30,15,1,13,1,56,228,4.1,2,21,33,1.6,0,30,24,195,2,0,6.5,8.1,80.0,115.97,13,6,46.2,2,1,50.0,4,2,0,0,5,32,1,1,5,14,3,3,2,128,64.0,1,1,0,7,10,0,10,0,32,30,32:30,23,5,17,1,68,334,4.9,3,29,82,2.8,1,38,27,252,2,1,6.6,9.3,71.1,95.5,16,12,75.0,0,0,0.0,4,3,0,0,8,55,1,0,1,10,8,7,2,93,46.5,1,1,0,50.0,0,75.0,0,2,2,0,0,0,0,0,2,2,3,3,0,0,0,0,0,2,2,38,33,1,10,4,0,0,41,18,5,14,2,1,1,Sunday,993004686,25,16,18780,-7,0,0,0.462,0,15.3,28.7,-13.3,307.3,280.3333333333333,-3.0,0.283,0.2,124.0,183.0,2.0,-17.0,202410825,2024-10-27T16:25:00,1,2024,8,KC,LV,AWAY,27,20,47,Allegiant Stadium,7,10,0,10,0,32,30,32:30,23,5,17,1,68,334,4.9,3,29,82,2.8,1,38,27,252,2,1,6.6,9.3,71.1,95.5,16,12,75.0,0,0,0.0,4,3,0,0,8,55,1,0,1,10,8,7,2,93,46.5,1,1,0,7,3,3,7,0,27,30,27:30,15,1,13,1,56,228,4.1,2,21,33,1.6,0,30,24,195,2,0,6.5,8.1,80.0,115.97,13,6,46.2,2,1,50.0,4,2,0,0,5,32,1,1,5,14,3,3,2,128,64.0,1,1,0,75.0,0,50.0,0,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,41,18,5,14,2,1,1,38,33,1,10,4,0,0,Sunday,993004685,16,25,18780,7,1,0,0.75,0,23.7,13.7,10.0,372.7,251.33333333333337,-0.333,0.521,1.0,146.0,103.0,6.0,6.0
202410831,2024-10-27T20:20:00,1,2024,8,SF,DAL,HOME,30,24,54,Levi's Stadium,3,3,21,3,0,33,12,33:12,19,10,9,0,64,469,7.3,3,36,223,6.2,2,26,18,246,1,0,9.5,13.7,69.2,112.02,16,8,50.0,1,0,0.0,4,3,0,0,9,73,1,0,2,14,8,3,4,172,43.0,0,2,2,0,10,0,14,0,26,48,26:48,18,3,13,2,59,292,4.9,3,19,56,2.9,1,38,25,236,2,2,6.2,9.4,65.8,78.4,12,4,33.3,2,1,50.0,3,2,0,0,6,30,3,0,2,7,2,1,4,194,48.5,2,0,-2,75.0,0,66.7,0,3,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,1,1,33,20,2,7,4,2,0,38,37,2,14,1,0,0,Sunday,993004690,31,9,18777,6,1,2,0.5,0,25.7,25.3,0.3,392.3,348.3333333333333,0.0,0.381,0.4,180.0,158.0,3.0,3.0,202410831,2024-10-27T20:20:00,1,2024,8,DAL,SF,AWAY,24,30,54,Levi's Stadium,0,10,0,14,0,26,48,26:48,18,3,13,2,59,292,4.9,3,19,56,2.9,1,38,25,236,2,2,6.2,9.4,65.8,78.4,12,4,33.3,2,1,50.0,3,2,0,0,6,30,3,0,2,7,2,1,4,194,48.5,2,0,-2,3,3,21,3,0,33,12,33:12,19,10,9,0,64,469,7.3,3,36,223,6.2,2,26,18,246,1,0,9.5,13.7,69.2,112.02,16,8,50.0,1,0,0.0,4,3,0,0,9,73,1,0,2,14,8,3,4,172,43.0,0,2,2,66.7,0,75.0,0,3,3,0,0,0,0,0,1,1,3,3,0,0,0,0,0,3,3,38,37,2,14,1,0,0,33,20,2,7,4,2,0,Sunday,993004689,9,31,18777,-6,0,-2,0.333,0,16.3,26.3,-10.0,329.7,340.3333333333333,-2.0,0.377,0.4,126.0,168.0,3.0,-6.0
202410828,2024-10-28T20:15:00,1,2024,8,PIT,NYG,HOME,26,18,44,Acrisure Stadium,6,3,7,10,0,29,18,29:18,20,6,12,2,63,426,6.8,2,31,167,5.4,0,28,20,259,1,0,9.2,13.0,71.4,112.05,13,6,46.2,0,0,0.0,4,0,0,0,5,50,1,1,4,19,12,6,3,131,43.7,1,2,1,3,6,0,9,0,30,42,30:42,17,6,10,1,67,394,5.9,1,25,157,6.3,1,38,24,237,0,1,6.2,9.9,63.2,69.74,15,5,33.3,1,1,100.0,3,0,0,0,11,65,1,1,4,27,8,5,4,192,48.0,2,1,-1,0.0,0,0.0,0,2,2,0,0,0,0,0,4,4,0,0,0,2,0,0,0,4,4,40,30,4,27,4,1,1,40,33,4,19,2,1,1,Monday,993004692,28,23,18776,8,1,1,0.462,0,28.7,16.0,12.7,309.3,347.6666666666667,2.333,0.305,0.6,161.0,101.0,5.0,1.0,202410828,2024-10-28T20:15:00,1,2024,8,NYG,PIT,AWAY,18,26,44,Acrisure Stadium,3,6,0,9,0,30,42,30:42,17,6,10,1,67,394,5.9,1,25,157,6.3,1,38,24,237,0,1,6.2,9.9,63.2,69.74,15,5,33.3,1,1,100.0,3,0,0,0,11,65,1,1,4,27,8,5,4,192,48.0,2,1,-1,6,3,7,10,0,29,18,29:18,20,6,12,2,63,426,6.8,2,31,167,5.4,0,28,20,259,1,0,9.2,13.0,71.4,112.05,13,6,46.2,0,0,0.0,4,0,0,0,5,50,1,1,4,19,12,6,3,131,43.7,1,2,1,0.0,0,0.0,0,0,0,0,2,0,0,0,4,4,2,2,0,0,0,0,0,4,4,40,33,4,19,2,1,1,40,30,4,27,4,1,1,Monday,993004691,23,28,18776,-8,0,-1,0.333,0,13.0,21.7,-8.7,282.7,325.3333333333333,0.0,0.328,0.4,99.0,149.0,2.0,-5.0
202410924,2024-10-31T20:15:00,1,2024,9,NYJ,HOU,HOME,21,13,34,MetLife Stadium,0,0,7,14,0,26,18,26:18,17,4,11,2,55,293,5.3,3,21,100,4.8,0,32,22,193,3,0,6.0,8.8,68.8,115.76,12,5,41.7,1,1,100.0,3,2,0,0,9,83,2,1,2,18,11,10,5,274,54.8,1,1,0,0,7,3,3,0,33,42,33:42,21,10,6,5,75,322,4.3,1,36,187,5.2,1,31,11,135,0,0,4.4,12.3,35.5,49.8,17,6,35.3,2,2,100.0,4,1,0,0,7,60,2,1,8,56,4,7,3,154,51.3,1,1,0,66.7,0,25.0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,46,20,8,56,4,1,1,29,23,2,18,4,1,0,Thursday,993004694,24,13,18806,8,1,0,0.417,0,19.0,28.3,-9.3,350.7,338.6666666666667,-1.0,0.344,0.0,150.0,170.0,2.0,-25.0,202410924,2024-10-31T20:15:00,1,2024,9,HOU,NYJ,AWAY,13,21,34,MetLife Stadium,0,7,3,3,0,33,42,33:42,21,10,6,5,75,322,4.3,1,36,187,5.2,1,31,11,135,0,0,4.4,12.3,35.5,49.8,17,6,35.3,2,2,100.0,4,1,0,0,7,60,2,1,8,56,4,7,3,154,51.3,1,1,0,0,0,7,14,0,26,18,26:18,17,4,11,2,55,293,5.3,3,21,100,4.8,0,32,22,193,3,0,6.0,8.8,68.8,115.76,12,5,41.7,1,1,100.0,3,2,0,0,9,83,2,1,2,18,11,10,5,274,54.8,1,1,0,25.0,0,66.7,0,1,1,0,0,0,0,0,4,2,3,3,0,0,0,0,0,0,0,29,23,2,18,4,1,0,46,20,8,56,4,1,1,Thursday,993004693,13,24,18806,-8,0,0,0.353,0,28.7,21.7,7.0,309.3,290.3333333333333,2.333,0.326,0.8,188.0,179.0,6.0,-3.0
202410923,2024-11-03T13:00:00,1,2024,9,NYG,WAS,HOME,22,27,49,MetLife Stadium,0,7,3,12,0,32,0,32:00,25,12,10,3,59,326,5.5,3,31,164,5.3,1,26,20,162,2,0,6.2,8.1,76.9,117.79,11,6,54.5,2,2,100.0,3,2,0,0,4,51,1,1,2,12,2,3,2,92,46.0,1,0,-1,7,14,3,3,0,28,0,28:00,21,11,8,2,60,358,6.0,3,38,149,3.9,1,22,15,209,2,0,9.5,13.9,68.2,128.79,12,5,41.7,2,2,100.0,6,3,0,0,5,52,0,0,0,0,4,4,2,109,54.5,0,1,1,66.7,0,50.0,0,1,1,0,2,0,0,0,1,1,3,3,0,0,0,0,0,2,2,30,37,0,0,2,0,0,34,35,2,12,3,1,1,Sunday,993004696,23,35,18804,-5,0,-1,0.545,0,9.3,23.7,-14.3,274.0,356.3333333333333,-0.333,0.294,0.2,117.0,175.0,2.0,-3.0,202410923,2024-11-03T13:00:00,1,2024,9,WAS,NYG,AWAY,27,22,49,MetLife Stadium,7,14,3,3,0,28,0,28:00,21,11,8,2,60,358,6.0,3,38,149,3.9,1,22,15,209,2,0,9.5,13.9,68.2,128.79,12,5,41.7,2,2,100.0,6,3,0,0,5,52,0,0,0,0,4,4,2,109,54.5,0,1,1,0,7,3,12,0,32,0,32:00,25,12,10,3,59,326,5.5,3,31,164,5.3,1,26,20,162,2,0,6.2,8.1,76.9,117.79,11,6,54.5,2,2,100.0,3,2,0,0,4,51,1,1,2,12,2,3,2,92,46.0,1,0,-1,50.0,0,66.7,0,3,3,0,0,0,0,0,2,2,1,1,0,2,0,0,0,1,1,34,35,2,12,3,1,1,30,37,0,0,2,0,0,Sunday,993004695,35,23,18804,5,1,1,0.417,0,27.0,17.3,9.7,402.3,323.6666666666667,1.333,0.389,0.8,236.0,167.0,6.0,-1.0
202410905,2024-11-03T13:00:00,1,2024,9,CAR,NO,HOME,23,22,45,Bank of America Stadium,0,10,7,6,0,25,41,25:41,15,5,8,2,50,246,4.9,3,23,80,3.5,2,26,16,166,1,1,6.4,10.4,61.5,76.76,10,4,40.0,0,0,0.0,3,3,0,0,6,55,0,0,1,5,5,5,5,216,43.2,1,0,-1,6,7,3,6,0,34,19,34:19,25,11,12,2,74,427,5.8,2,41,197,4.8,1,32,18,230,1,0,7.2,12.8,56.2,89.32,15,5,33.3,3,2,66.7,4,2,0,0,10,109,0,0,1,6,4,5,4,169,42.2,0,1,1,100.0,0,50.0,0,2,2,0,1,0,0,0,1,1,1,1,0,2,0,0,0,3,3,41,42,1,6,2,0,0,26,22,1,5,4,0,0,Sunday,993004702,5,22,18800,1,1,-1,0.4,0,13.7,35.3,-21.7,266.3,414.6666666666667,-1.0,0.371,0.0,124.0,271.0,1.0,3.0,202410905,2024-11-03T13:00:00,1,2024,9,NO,CAR,AWAY,22,23,45,Bank of America Stadium,6,7,3,6,0,34,19,34:19,25,11,12,2,74,427,5.8,2,41,197,4.8,1,32,18,230,1,0,7.2,12.8,56.2,89.32,15,5,33.3,3,2,66.7,4,2,0,0,10,109,0,0,1,6,4,5,4,169,42.2,0,1,1,0,10,7,6,0,25,41,25:41,15,5,8,2,50,246,4.9,3,23,80,3.5,2,26,16,166,1,1,6.4,10.4,61.5,76.76,10,4,40.0,0,0,0.0,3,3,0,0,6,55,0,0,1,5,5,5,5,216,43.2,1,0,-1,50.0,0,100.0,0,1,1,0,2,0,0,0,3,3,2,2,0,1,0,0,0,1,1,26,22,1,5,4,0,0,41,42,1,6,2,0,0,Sunday,993004701,22,5,18800,-1,0,1,0.333,0,15.0,36.7,-21.7,313.3,453.6666666666667,-0.333,0.242,0.0,185.0,206.0,2.0,3.0
202410907,2024-11-03T13:00:00,1,2024,9,CIN,LV,HOME,41,24,65,Paycor Stadium,7,10,14,10,0,35,14,35:14,26,5,18,3,71,373,5.3,5,31,130,4.2,0,39,27,243,5,1,6.2,9.0,69.2,114.64,15,8,53.3,1,1,100.0,5,4,0,0,7,60,0,0,1,8,13,7,3,175,58.3,1,2,1,7,3,0,14,0,24,46,24:46,16,4,10,2,59,217,3.7,3,21,60,2.9,1,33,21,157,1,0,4.8,7.5,63.6,85.04,13,5,38.5,1,0,0.0,1,1,0,0,6,51,2,2,5,41,7,2,5,280,56.0,2,1,-1,80.0,0,100.0,0,5,5,0,0,0,0,0,2,2,3,3,0,0,0,0,0,1,1,35,24,5,41,4,1,2,38,37,1,8,7,0,0,Sunday,993004698,7,25,18801,17,1,1,0.533,0,18.3,19.3,-1.0,269.0,347.3333333333333,0.0,0.429,0.6,195.0,203.0,3.0,-1.0,202410907,2024-11-03T13:00:00,1,2024,9,LV,CIN,AWAY,24,41,65,Paycor Stadium,7,3,0,14,0,24,46,24:46,16,4,10,2,59,217,3.7,3,21,60,2.9,1,33,21,157,1,0,4.8,7.5,63.6,85.04,13,5,38.5,1,0,0.0,1,1,0,0,6,51,2,2,5,41,7,2,5,280,56.0,2,1,-1,7,10,14,10,0,35,14,35:14,26,5,18,3,71,373,5.3,5,31,130,4.2,0,39,27,243,5,1,6.2,9.0,69.2,114.64,15,8,53.3,1,1,100.0,5,4,0,0,7,60,0,0,1,8,13,7,3,175,58.3,1,2,1,100.0,0,80.0,0,3,3,0,0,0,0,0,1,1,5,5,0,0,0,0,0,2,2,38,37,1,8,7,0,0,35,24,5,41,4,1,2,Sunday,993004697,25,7,18801,-17,0,-1,0.385,0,16.0,26.3,-10.3,273.3,295.3333333333333,-2.0,0.281,0.2,144.0,210.0,2.0,-15.0
202410903,2024-11-03T13:00:00,1,2024,9,BAL,DEN,HOME,41,10,51,M&T Bank Stadium,7,17,14,3,0,31,51,31:51,25,8,12,5,54,396,7.3,5,34,127,3.7,2,19,16,269,3,0,14.2,16.8,84.2,158.33,8,3,37.5,0,0,0.0,6,4,0,0,6,53,2,0,1,11,5,5,2,98,49.0,0,1,1,0,10,0,0,0,28,9,28:09,20,6,10,4,68,319,4.7,1,30,122,4.1,0,34,20,197,1,1,5.8,9.8,58.8,72.79,14,6,42.9,5,1,20.0,4,1,0,0,9,71,0,0,4,28,1,4,2,96,48.0,1,0,-1,66.7,0,25.0,0,5,5,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,1,43,24,4,28,7,0,0,36,29,1,11,1,1,0,Sunday,993004700,3,10,18798,31,1,1,0.375,0,31.7,27.7,4.0,459.7,395.6666666666667,0.333,0.392,0.8,242.0,209.0,5.0,1.0,202410903,2024-11-03T13:00:00,1,2024,9,DEN,BAL,AWAY,10,41,51,M&T Bank Stadium,0,10,0,0,0,28,9,28:09,20,6,10,4,68,319,4.7,1,30,122,4.1,0,34,20,197,1,1,5.8,9.8,58.8,72.79,14,6,42.9,5,1,20.0,4,1,0,0,9,71,0,0,4,28,1,4,2,96,48.0,1,0,-1,7,17,14,3,0,31,51,31:51,25,8,12,5,54,396,7.3,5,34,127,3.7,2,19,16,269,3,0,14.2,16.8,84.2,158.33,8,3,37.5,0,0,0.0,6,4,0,0,6,53,2,0,1,11,5,5,2,98,49.0,0,1,1,25.0,0,66.7,0,1,1,0,0,0,0,0,1,1,5,5,0,0,0,0,0,2,2,36,29,1,11,1,1,0,43,24,4,28,7,0,0,Sunday,993004699,10,3,18798,-31,0,-1,0.429,0,25.7,15.7,10.0,368.3,301.6666666666667,-0.333,0.428,0.8,173.0,120.0,5.0,-2.0
202410904,2024-11-03T13:00:00,1,2024,9,BUF,MIA,HOME,30,27,57,Highmark Stadium,3,3,14,10,0,28,7,28:07,24,5,15,4,59,325,5.5,3,19,94,4.9,0,39,25,231,3,1,5.9,9.2,64.1,95.14,10,5,50.0,1,1,100.0,5,2,0,0,4,40,0,0,1,4,2,5,1,49,49.0,1,1,0,3,7,3,14,0,31,53,31:53,26,10,14,2,60,373,6.2,3,31,149,4.8,1,28,25,224,2,0,8.0,9.0,89.3,123.81,8,4,50.0,1,1,100.0,4,3,0,0,8,57,1,1,1,7,3,4,1,37,37.0,1,1,0,40.0,0,75.0,0,2,1,0,2,1,0,0,3,3,3,3,0,0,0,0,0,2,2,43,26,1,7,1,1,1,35,20,1,4,2,0,0,Sunday,993004708,4,19,18799,3,1,0,0.5,0,29.3,13.3,16.0,397.7,305.0,1.333,0.429,0.6,230.0,146.0,6.0,10.0,202410904,2024-11-03T13:00:00,1,2024,9,MIA,BUF,AWAY,27,30,57,Highmark Stadium,3,7,3,14,0,31,53,31:53,26,10,14,2,60,373,6.2,3,31,149,4.8,1,28,25,224,2,0,8.0,9.0,89.3,123.81,8,4,50.0,1,1,100.0,4,3,0,0,8,57,1,1,1,7,3,4,1,37,37.0,1,1,0,3,3,14,10,0,28,7,28:07,24,5,15,4,59,325,5.5,3,19,94,4.9,0,39,25,231,3,1,5.9,9.2,64.1,95.14,10,5,50.0,1,1,100.0,5,2,0,0,4,40,0,0,1,4,2,5,1,49,49.0,1,1,0,75.0,0,40.0,0,3,3,0,0,0,0,0,2,2,2,1,0,2,1,0,0,3,3,35,20,1,4,2,0,0,43,26,1,7,1,1,1,Sunday,993004707,19,4,18799,-3,0,0,0.5,0,17.3,18.0,-0.7,362.0,324.0,-1.0,0.438,0.2,97.0,157.0,2.0,8.0
202410934,2024-11-03T13:00:00,1,2024,9,TEN,NE,HOME,20,17,37,Nissan Stadium,7,0,3,7,3,38,44,38:44,24,9,13,2,73,400,5.5,2,39,167,4.3,0,33,20,233,2,1,7.1,11.6,60.6,89.58,16,7,43.8,1,0,0.0,5,2,0,0,10,67,3,0,1,7,9,9,5,233,46.6,1,3,2,0,3,7,7,0,29,9,29:09,20,7,10,3,65,295,4.5,2,20,110,5.5,1,41,29,185,1,2,4.5,6.4,70.7,67.63,11,3,27.3,1,1,100.0,2,2,0,0,8,58,2,1,4,21,4,5,4,169,42.2,3,1,-2,40.0,0,100.0,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,1,38,30,4,21,7,1,1,48,25,1,7,4,2,0,Sunday,993004706,34,21,18805,3,1,2,0.438,0,13.7,35.3,-21.7,315.3,294.3333333333333,-2.0,0.337,0.2,120.0,196.0,1.0,-10.0,202410934,2024-11-03T13:00:00,1,2024,9,NE,TEN,AWAY,17,20,37,Nissan Stadium,0,3,7,7,0,29,9,29:09,20,7,10,3,65,295,4.5,2,20,110,5.5,1,41,29,185,1,2,4.5,6.4,70.7,67.63,11,3,27.3,1,1,100.0,2,2,0,0,8,58,2,1,4,21,4,5,4,169,42.2,3,1,-2,7,0,3,7,3,38,44,38:44,24,9,13,2,73,400,5.5,2,39,167,4.3,0,33,20,233,2,1,7.1,11.6,60.6,89.58,16,7,43.8,1,0,0.0,5,2,0,0,10,67,3,0,1,7,9,9,5,233,46.6,1,3,2,100.0,0,40.0,0,2,2,0,0,0,0,0,2,1,2,2,0,0,0,0,0,2,2,48,25,1,7,4,2,0,38,30,4,21,7,1,1,Sunday,993004705,21,34,18805,-3,0,-2,0.273,0,20.7,31.7,-11.0,278.0,356.0,-1.0,0.399,0.2,124.0,197.0,2.0,16.0
202410902,2024-11-03T13:00:00,1,2024,9,ATL,DAL,HOME,27,21,48,Mercedes-Benz Stadium,7,7,7,6,0,29,20,29:20,17,5,12,0,56,310,5.5,4,30,100,3.3,1,24,19,210,3,0,8.8,11.1,79.2,142.71,13,4,30.8,2,2,100.0,3,3,0,0,4,26,3,1,2,12,8,5,5,245,49.0,1,0,-1,3,7,3,8,0,30,40,30:40,23,9,13,1,74,378,5.1,2,21,137,6.5,0,50,31,241,2,0,4.8,7.8,62.0,87.17,13,3,23.1,5,1,20.0,3,2,0,0,9,55,1,0,3,7,4,7,3,139,46.3,0,1,1,100.0,0,66.7,0,3,3,0,1,0,0,0,0,0,1,1,0,2,1,0,0,2,2,42,26,3,7,4,0,0,32,26,2,12,3,2,1,Sunday,993004704,2,9,18797,6,1,-1,0.308,0,27.7,26.7,1.0,395.3,368.6666666666667,0.333,0.511,0.8,194.0,195.0,5.0,-3.0,202410902,2024-11-03T13:00:00,1,2024,9,DAL,ATL,AWAY,21,27,48,Mercedes-Benz Stadium,3,7,3,8,0,30,40,30:40,23,9,13,1,74,378,5.1,2,21,137,6.5,0,50,31,241,2,0,4.8,7.8,62.0,87.17,13,3,23.1,5,1,20.0,3,2,0,0,9,55,1,0,3,7,4,7,3,139,46.3,0,1,1,7,7,7,6,0,29,20,29:20,17,5,12,0,56,310,5.5,4,30,100,3.3,1,24,19,210,3,0,8.8,11.1,79.2,142.71,13,4,30.8,2,2,100.0,3,3,0,0,4,26,3,1,2,12,8,5,5,245,49.0,1,0,-1,66.7,0,100.0,0,1,1,0,2,1,0,0,2,2,3,3,0,1,0,0,0,0,0,32,26,2,12,3,2,1,42,26,3,7,4,0,0,Sunday,993004703,9,2,18797,-6,0,1,0.231,0,17.7,31.3,-13.7,329.3,395.6666666666667,-3.0,0.388,0.4,150.0,198.0,3.0,-28.0
