gamekey,date,seasontype,season,week,team,opponent,home_away,points_for,points_against,totalscore,stadium,scorequarter1,scorequarter2,scorequarter3,scorequarter4,scoreovertime,timeofpossessionminutes,timeofpossessionseconds,timeofpossession,firstdowns,firstdownsbyrushing,firstdownsbypassing,firstdownsbypenalty,offensiveplays,offensiveyards,offensiveyardsperplay,touchdowns,rushingattempts,rushingyards,rushingyardsperattempt,rushingtouchdowns,passingattempts,passingcompletions,passingyards,passingtouchdowns,passinginterceptions,passingyardsperattempt,passingyardspercompletion,completionpercentage,passerrating,thirddownattempts,thirddownconversions,thirddownpercentage,fourthdownattempts,fourthdownconversions,fourthdownpercentage,redzoneattempts,redzoneconversions,goaltogoattempts,goaltogoconversions,penalties,penaltyyards,fumbles,fumbleslost,timessacked,timessackedyards,quarterbackhits,tacklesforloss,punts,puntyards,puntaverage,giveaways,takeaways,turnoverdifferential,opponentscorequarter1,opponentscorequarter2,opponentscorequarter3,opponentscorequarter4,opponentscoreovertime,opponenttimeofpossessionminutes,opponenttimeofpossessionseconds,opponenttimeofpossession,opponentfirstdowns,opponentfirstdownsbyrushing,opponentfirstdownsbypassing,opponentfirstdownsbypenalty,opponentoffensiveplays,opponentoffensiveyards,opponentoffensiveyardsperplay,opponenttouchdowns,opponentrushingattempts,opponentrushingyards,opponentrushingyardsperattempt,opponentrushingtouchdowns,opponentpassingattempts,opponentpassingcompletions,opponentpassingyards,opponentpassingtouchdowns,opponentpassinginterceptions,opponentpassingyardsperattempt,opponentpassingyardspercompletion,opponentcompletionpercentage,opponentpasserrating,opponentthirddownattempts,opponentthirddownconversions,opponentthirddownpercentage,opponentfourthdownattempts,opponentfourthdownconversions,opponentfourthdownpercentage,opponentredzoneattempts,opponentredzoneconversions,opponentgoaltogoattempts,opponentgoaltogoconversions,opponentpenalties,opponentpenaltyyards,opponentfumbles,opponentfumbleslost,opponenttimessacked,opponenttimessackedyards,opponentquarterbackhits,opponenttacklesforloss,opponentpunts,opponentpuntyards,opponentpuntaverage,opponentgiveaways,opponenttakeaways,opponentturnoverdifferential,redzonepercentage,goaltogopercentage,opponentredzonepercentage,opponentgoaltogopercentage,extrapointkickingattempts,extrapointkickingconversions,extrapointshadblocked,extrapointpassingattempts,extrapointpassingconversions,extrapointrushingattempts,extrapointrushingconversions,fieldgoalattempts,fieldgoalsmade,opponentextrapointkickingattempts,opponentextrapointkickingconversions,opponentextrapointshadblocked,opponentextrapointpassingattempts,opponentextrapointpassingconversions,opponentextrapointrushingattempts,opponentextrapointrushingconversions,opponentfieldgoalattempts,opponentfieldgoalsmade,solotackles,assistedtackles,sacks,sackyards,passesdefended,fumblesforced,fumblesrecovered,opponentsolotackles,opponentassistedtackles,opponentsacks,opponentsackyards,opponentpassesdefended,opponentfumblesforced,opponentfumblesrecovered,dayofweek,teamgameid,teamid,opponentid,scoreid,point_diff,win,turnover_diff,third_down_pct,home,rolling_points_for_3,rolling_points_against_3,rolling_point_diff_3,rolling_yards_total_3,rolling_yards_allowed_3,rolling_turnover_diff_3,rolling_third_down_pct_3,rolling_win_rate_5,cumulative_points_for,cumulative_points_against,cumulative_wins,target_next_point_diff,opp_gamekey,opp_date,opp_seasontype,opp_season,opp_week,opp_team,opp_opponent,opp_home_away,opp_points_for,opp_points_against,opp_totalscore,opp_stadium,opp_scorequarter1,opp_scorequarter2,opp_scorequarter3,opp_scorequarter4,opp_scoreovertime,opp_timeofpossessionminutes,opp_timeofpossessionseconds,opp_timeofpossession,opp_firstdowns,opp_firstdownsbyrushing,opp_firstdownsbypassing,opp_firstdownsbypenalty,opp_offensiveplays,opp_offensiveyards,opp_offensiveyardsperplay,opp_touchdowns,opp_rushingattempts,opp_rushingyards,opp_rushingyardsperattempt,opp_rushingtouchdowns,opp_passingattempts,opp_passingcompletions,opp_passingyards,opp_passingtouchdowns,opp_passinginterceptions,opp_passingyardsperattempt,opp_passingyardspercompletion,opp_completionpercentage,opp_passerrating,opp_thirddownattempts,opp_thirddownconversions,opp_thirddownpercentage,opp_fourthdownattempts,opp_fourthdownconversions,opp_fourthdownpercentage,opp_redzoneattempts,opp_redzoneconversions,opp_goaltogoattempts,opp_goaltogoconversions,opp_penalties,opp_penaltyyards,opp_fumbles,opp_fumbleslost,opp_timessacked,opp_timessackedyards,opp_quarterbackhits,opp_tacklesforloss,opp_punts,opp_puntyards,opp_puntaverage,opp_giveaways,opp_takeaways,opp_turnoverdifferential,opp_opponentscorequarter1,opp_opponentscorequarter2,opp_opponentscorequarter3,opp_opponentscorequarter4,opp_opponentscoreovertime,opp_opponenttimeofpossessionminutes,opp_opponenttimeofpossessionseconds,opp_opponenttimeofpossession,opp_opponentfirstdowns,opp_opponentfirstdownsbyrushing,opp_opponentfirstdownsbypassing,opp_opponentfirstdownsbypenalty,opp_opponentoffensiveplays,opp_opponentoffensiveyards,opp_opponentoffensiveyardsperplay,opp_opponenttouchdowns,opp_opponentrushingattempts,opp_opponentrushingyards,opp_opponentrushingyardsperattempt,opp_opponentrushingtouchdowns,opp_opponentpassingattempts,opp_opponentpassingcompletions,opp_opponentpassingyards,opp_opponentpassingtouchdowns,opp_opponentpassinginterceptions,opp_opponentpassingyardsperattempt,opp_opponentpassingyardspercompletion,opp_opponentcompletionpercentage,opp_opponentpasserrating,opp_opponentthirddownattempts,opp_opponentthirddownconversions,opp_opponentthirddownpercentage,opp_opponentfourthdownattempts,opp_opponentfourthdownconversions,opp_opponentfourthdownpercentage,opp_opponentredzoneattempts,opp_opponentredzoneconversions,opp_opponentgoaltogoattempts,opp_opponentgoaltogoconversions,opp_opponentpenalties,opp_opponentpenaltyyards,opp_opponentfumbles,opp_opponentfumbleslost,opp_opponenttimessacked,opp_opponenttimessackedyards,opp_opponentquarterbackhits,opp_opponenttacklesforloss,opp_opponentpunts,opp_opponentpuntyards,opp_opponentpuntaverage,opp_opponentgiveaways,opp_opponenttakeaways,opp_opponentturnoverdifferential,opp_redzonepercentage,opp_goaltogopercentage,opp_opponentredzonepercentage,opp_opponentgoaltogopercentage,opp_extrapointkickingattempts,opp_extrapointkickingconversions,opp_extrapointshadblocked,opp_extrapointpassingattempts,opp_extrapointpassingconversions,opp_extrapointrushingattempts,opp_extrapointrushingconversions,opp_fieldgoalattempts,opp_fieldgoalsmade,opp_opponentextrapointkickingattempts,opp_opponentextrapointkickingconversions,opp_opponentextrapointshadblocked,opp_opponentextrapointpassingattempts,opp_opponentextrapointpassingconversions,opp_opponentextrapointrushingattempts,opp_opponentextrapointrushingconversions,opp_opponentfieldgoalattempts,opp_opponentfieldgoalsmade,opp_solotackles,opp_assistedtackles,opp_sacks,opp_sackyards,opp_passesdefended,opp_fumblesforced,opp_fumblesrecovered,opp_opponentsolotackles,opp_opponentassistedtackles,opp_opponentsacks,opp_opponentsackyards,opp_opponentpassesdefended,opp_opponentfumblesforced,opp_opponentfumblesrecovered,opp_dayofweek,opp_teamgameid,opp_teamid,opp_opponentid,opp_scoreid,opp_point_diff,opp_win,opp_turnover_diff,opp_third_down_pct,opp_home,opp_rolling_points_for_3,opp_rolling_points_against_3,opp_rolling_point_diff_3,opp_rolling_yards_total_3,opp_rolling_yards_allowed_3,opp_rolling_turnover_diff_3,opp_rolling_third_down_pct_3,opp_rolling_win_rate_5,opp_cumulative_points_for,opp_cumulative_points_against,opp_cumulative_wins,opp_target_next_point_diff
202211114,2022-11-20T13:00:00,1,2022,11,IND,PHI,HOME,16,17,33,Lucas Oil Stadium,7,3,3,3,0,30,38,30:38,14,4,9,1,62,284,4.6,1,26,99,3.8,1,32,23,185,0,0,5.8,8.0,71.9,86.07,15,5,33.3,1,0,0.0,3,1,0,0,8,90,2,1,4,28,4,3,4,208,52.0,1,2,1,0,3,0,14,0,29,22,29:22,18,10,6,2,61,314,5.1,2,33,141,4.3,1,25,18,173,1,0,6.9,9.6,72.0,104.25,12,5,41.7,2,1,50.0,2,1,0,0,7,55,4,2,3,17,8,7,4,167,41.8,2,1,-1,33.3,0,50.0,0,1,1,0,0,0,0,0,4,3,2,2,0,0,0,0,0,1,1,42,23,3,17,3,3,2,43,21,4,28,3,1,1,Sunday,993003414,14,26,18078,-1,0,1,0.333,0,14.7,21.0,-6.3,286.7,291.3333333333333,-0.667,0.321,0.4,157.0,203.0,4.0,-7.0,202211114,2022-11-20T13:00:00,1,2022,11,PHI,IND,AWAY,17,16,33,Lucas Oil Stadium,0,3,0,14,0,29,22,29:22,18,10,6,2,61,314,5.1,2,33,141,4.3,1,25,18,173,1,0,6.9,9.6,72.0,104.25,12,5,41.7,2,1,50.0,2,1,0,0,7,55,4,2,3,17,8,7,4,167,41.8,2,1,-1,7,3,3,3,0,30,38,30:38,14,4,9,1,62,284,4.6,1,26,99,3.8,1,32,23,185,0,0,5.8,8.0,71.9,86.07,15,5,33.3,1,0,0.0,3,1,0,0,8,90,2,1,4,28,4,3,4,208,52.0,1,2,1,50.0,0,33.3,0,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,3,43,21,4,28,3,1,1,42,23,3,17,3,3,2,Sunday,993003413,26,14,18078,1,1,-1,0.417,0,28.3,20.7,7.7,341.7,311.6666666666667,0.333,0.569,0.8,246.0,167.0,8.0,7.0
202211104,2022-11-20T13:00:00,1,2022,11,BUF,CLE,HOME,31,23,54,Ford Field,3,10,9,9,0,28,38,28:38,22,12,9,1,62,357,5.8,2,33,171,5.2,1,27,18,186,1,0,6.9,10.3,66.7,98.69,11,3,27.3,0,0,0.0,5,2,0,0,8,89,0,0,2,11,5,8,2,99,49.5,0,1,1,7,3,0,13,0,31,22,31:22,27,5,19,3,68,396,5.8,3,26,80,3.1,0,41,28,316,3,0,7.7,11.3,68.3,115.5,11,4,36.4,2,1,50.0,4,2,0,0,6,42,1,1,1,8,4,5,3,127,42.3,1,0,-1,40.0,0,50.0,0,1,1,0,1,0,0,0,6,6,2,2,0,2,0,0,0,2,1,42,27,1,8,5,0,1,42,27,2,11,0,0,0,Sunday,993003422,4,8,18077,8,1,1,0.273,0,24.7,23.3,1.3,390.7,396.3333333333333,-1.333,0.48,0.6,250.0,151.0,6.0,3.0,202211104,2022-11-20T13:00:00,1,2022,11,CLE,BUF,AWAY,23,31,54,Ford Field,7,3,0,13,0,31,22,31:22,27,5,19,3,68,396,5.8,3,26,80,3.1,0,41,28,316,3,0,7.7,11.3,68.3,115.5,11,4,36.4,2,1,50.0,4,2,0,0,6,42,1,1,1,8,4,5,3,127,42.3,1,0,-1,3,10,9,9,0,28,38,28:38,22,12,9,1,62,357,5.8,2,33,171,5.2,1,27,18,186,1,0,6.9,10.3,66.7,98.69,11,3,27.3,0,0,0.0,5,2,0,0,8,89,0,0,2,11,5,8,2,99,49.5,0,1,1,50.0,0,40.0,0,2,2,0,2,0,0,0,2,1,1,1,0,1,0,0,0,6,6,42,27,2,11,0,0,0,42,27,1,8,5,0,1,Sunday,993003421,8,4,18077,-8,0,-1,0.364,0,23.0,25.0,-2.0,357.7,324.6666666666667,-0.667,0.405,0.2,217.0,238.0,3.0,6.0
202211121,2022-11-20T13:00:00,1,2022,11,NE,NYJ,HOME,10,3,13,Gillette Stadium,0,3,0,7,0,35,30,35:30,13,5,8,0,59,297,5.0,1,26,99,3.8,0,27,23,198,0,0,7.3,8.6,85.2,97.22,15,4,26.7,1,0,0.0,2,0,0,0,8,55,1,0,6,48,6,8,7,317,45.3,0,0,0,0,3,0,0,0,24,30,24:30,6,1,3,2,49,103,2.1,0,23,59,2.6,0,22,9,44,0,0,2.0,4.9,40.9,48.67,14,3,21.4,0,0,0.0,1,0,0,0,3,15,1,0,4,33,8,8,10,458,45.8,0,0,0,0.0,0,0.0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,30,21,4,33,3,0,0,48,17,6,48,2,0,0,Sunday,993003426,21,24,18079,7,1,0,0.267,0,20.7,17.7,3.0,250.3,299.3333333333333,-0.333,0.39,0.8,203.0,166.0,5.0,-7.0,202211121,2022-11-20T13:00:00,1,2022,11,NYJ,NE,AWAY,3,10,13,Gillette Stadium,0,3,0,0,0,24,30,24:30,6,1,3,2,49,103,2.1,0,23,59,2.6,0,22,9,44,0,0,2.0,4.9,40.9,48.67,14,3,21.4,0,0,0.0,1,0,0,0,3,15,1,0,4,33,8,8,10,458,45.8,0,0,0,0,3,0,7,0,35,30,35:30,13,5,8,0,59,297,5.0,1,26,99,3.8,0,27,23,198,0,0,7.3,8.6,85.2,97.22,15,4,26.7,1,0,0.0,2,0,0,0,8,55,1,0,6,48,6,8,7,317,45.3,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,1,48,17,6,48,2,0,0,30,21,4,33,3,0,0,Sunday,993003425,24,21,18079,-7,0,0,0.214,0,17.7,16.0,1.7,319.0,309.6666666666667,0.0,0.319,0.8,196.0,176.0,6.0,21.0
202211102,2022-11-20T13:00:00,1,2022,11,ATL,CHI,HOME,27,24,51,Mercedes-Benz Stadium,7,10,7,3,0,24,50,24:50,18,8,7,3,53,280,5.3,3,33,149,4.5,1,20,13,131,1,0,6.6,10.1,65.0,100.21,9,2,22.2,1,1,100.0,3,2,0,0,2,13,2,2,0,0,5,9,3,139,46.3,2,1,-1,7,10,0,7,0,35,10,35:10,20,12,7,1,66,288,4.4,3,41,160,3.9,2,21,14,128,1,1,6.1,9.1,66.7,79.07,16,9,56.2,0,0,0.0,3,3,0,0,7,56,2,0,4,25,1,3,4,160,40.0,1,2,1,66.7,0,100.0,0,3,3,0,0,0,0,0,2,2,3,3,0,0,0,0,0,2,1,49,25,4,25,4,0,0,39,16,0,0,1,2,2,Sunday,993003412,2,6,18076,3,1,-1,0.222,0,23.0,26.3,-3.3,337.3,382.3333333333333,-0.667,0.409,0.4,232.0,250.0,4.0,-6.0,202211102,2022-11-20T13:00:00,1,2022,11,CHI,ATL,AWAY,24,27,51,Mercedes-Benz Stadium,7,10,0,7,0,35,10,35:10,20,12,7,1,66,288,4.4,3,41,160,3.9,2,21,14,128,1,1,6.1,9.1,66.7,79.07,16,9,56.2,0,0,0.0,3,3,0,0,7,56,2,0,4,25,1,3,4,160,40.0,1,2,1,7,10,7,3,0,24,50,24:50,18,8,7,3,53,280,5.3,3,33,149,4.5,1,20,13,131,1,0,6.6,10.1,65.0,100.21,9,2,22.2,1,1,100.0,3,2,0,0,2,13,2,2,0,0,5,9,3,139,46.3,2,1,-1,100.0,0,66.7,0,3,3,0,0,0,0,0,2,1,3,3,0,0,0,0,0,2,2,39,16,0,0,1,2,2,49,25,4,25,4,0,0,Sunday,993003411,6,2,18076,-3,0,1,0.562,0,30.3,38.3,-8.0,382.3,381.3333333333333,-0.333,0.523,0.2,217.0,247.0,3.0,-21.0
202211110,2022-11-20T16:05:00,1,2022,11,DEN,LV,HOME,16,22,38,Empower Field at Mile High,7,3,0,6,0,28,57,28:57,19,6,11,2,62,320,5.2,1,28,94,3.4,1,31,24,226,0,0,7.3,9.4,77.4,96.98,12,3,25.0,0,0,0.0,2,1,0,0,5,45,2,0,3,21,4,3,4,187,46.8,0,0,0,0,7,3,6,6,32,39,32:39,20,8,10,2,62,407,6.6,2,24,109,4.5,0,37,23,298,2,0,8.1,13.0,62.2,105.46,11,3,27.3,0,0,0.0,1,0,0,0,9,98,0,0,1,9,10,6,4,187,46.8,0,0,0,50.0,0,0.0,0,1,1,0,0,0,0,0,4,3,1,1,0,0,0,0,0,4,3,35,26,1,9,4,0,0,42,24,3,21,0,2,0,Sunday,993003428,10,25,18084,-6,0,0,0.25,0,13.3,16.7,-3.3,322.7,290.6666666666667,0.0,0.243,0.2,131.0,149.0,3.0,-13.0,202211110,2022-11-20T16:05:00,1,2022,11,LV,DEN,AWAY,22,16,38,Empower Field at Mile High,0,7,3,6,6,32,39,32:39,20,8,10,2,62,407,6.6,2,24,109,4.5,0,37,23,298,2,0,8.1,13.0,62.2,105.46,11,3,27.3,0,0,0.0,1,0,0,0,9,98,0,0,1,9,10,6,4,187,46.8,0,0,0,7,3,0,6,0,28,57,28:57,19,6,11,2,62,320,5.2,1,28,94,3.4,1,31,24,226,0,0,7.3,9.4,77.4,96.98,12,3,25.0,0,0,0.0,2,1,0,0,5,45,2,0,3,21,4,3,4,187,46.8,0,0,0,0.0,0,50.0,0,1,1,0,0,0,0,0,4,3,1,1,0,0,0,0,0,4,3,42,24,3,21,0,2,0,35,26,1,9,4,0,0,Sunday,993003427,25,10,18084,6,1,0,0.273,0,13.3,25.3,-12.0,271.0,395.0,0.0,0.331,0.2,203.0,226.0,2.0,6.0
202211128,2022-11-20T16:25:00,1,2022,11,PIT,CIN,HOME,30,37,67,Acrisure Stadium,3,17,3,7,0,28,24,28:24,17,5,10,2,68,351,5.2,3,24,102,4.2,2,42,25,249,1,0,5.9,10.0,59.5,84.33,17,8,47.1,1,0,0.0,5,3,0,0,8,70,1,0,2,16,7,4,6,273,45.5,0,2,2,10,7,10,10,0,31,36,31:36,22,3,18,1,65,408,6.3,4,24,62,2.6,0,39,24,346,4,2,8.9,14.4,61.5,103.15,9,3,33.3,0,0,0.0,3,3,0,0,6,44,0,0,2,9,7,5,3,150,50.0,2,0,-2,60.0,0,100.0,0,3,3,0,0,0,0,0,3,3,4,4,0,0,0,0,0,3,3,32,30,2,9,8,0,0,43,28,2,16,3,0,0,Sunday,993003432,28,7,18087,-7,0,2,0.471,0,14.3,20.3,-6.0,340.7,319.6666666666667,-1.0,0.299,0.4,140.0,207.0,3.0,7.0,202211128,2022-11-20T16:25:00,1,2022,11,CIN,PIT,AWAY,37,30,67,Acrisure Stadium,10,7,10,10,0,31,36,31:36,22,3,18,1,65,408,6.3,4,24,62,2.6,0,39,24,346,4,2,8.9,14.4,61.5,103.15,9,3,33.3,0,0,0.0,3,3,0,0,6,44,0,0,2,9,7,5,3,150,50.0,2,0,-2,3,17,3,7,0,28,24,28:24,17,5,10,2,68,351,5.2,3,24,102,4.2,2,42,25,249,1,0,5.9,10.0,59.5,84.33,17,8,47.1,1,0,0.0,5,3,0,0,8,70,1,0,2,16,7,4,6,273,45.5,0,2,2,100.0,0,60.0,0,4,4,0,0,0,0,0,3,3,3,3,0,0,0,0,0,3,3,43,28,2,16,3,0,0,32,30,2,9,8,0,0,Sunday,993003431,7,28,18087,7,1,-2,0.333,0,30.0,23.3,6.7,410.0,294.0,1.0,0.545,0.6,228.0,185.0,5.0,4.0
202211120,2022-11-20T16:25:00,1,2022,11,MIN,DAL,HOME,3,40,43,U.S. Bank Stadium,3,0,0,0,0,22,36,22:36,16,3,10,3,54,183,3.4,0,17,73,4.3,0,30,17,110,0,0,3.7,6.5,56.7,64.58,11,1,9.1,0,0,0.0,1,0,0,0,7,59,2,1,7,49,1,8,7,338,48.3,1,0,-1,10,13,14,3,0,37,24,37:24,23,12,11,0,70,458,6.5,4,40,151,3.8,2,30,26,307,2,0,10.2,11.8,86.7,131.53,17,12,70.6,0,0,0.0,3,2,0,0,6,39,1,0,0,0,13,8,2,101,50.5,0,1,1,0.0,0,66.7,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,4,4,55,17,0,0,1,0,0,37,8,7,49,4,2,1,Sunday,993003430,20,9,18085,-37,0,-1,0.091,0,29.0,24.3,4.7,387.7,374.6666666666667,1.333,0.437,1.0,226.0,191.0,8.0,7.0,202211120,2022-11-20T16:25:00,1,2022,11,DAL,MIN,AWAY,40,3,43,U.S. Bank Stadium,10,13,14,3,0,37,24,37:24,23,12,11,0,70,458,6.5,4,40,151,3.8,2,30,26,307,2,0,10.2,11.8,86.7,131.53,17,12,70.6,0,0,0.0,3,2,0,0,6,39,1,0,0,0,13,8,2,101,50.5,0,1,1,3,0,0,0,0,22,36,22:36,16,3,10,3,54,183,3.4,0,17,73,4.3,0,30,17,110,0,0,3.7,6.5,56.7,64.58,11,1,9.1,0,0,0.0,1,0,0,0,7,59,2,1,7,49,1,8,7,338,48.3,1,0,-1,66.7,0,0.0,0,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1,37,8,7,49,4,2,1,55,17,0,0,1,0,0,Sunday,993003429,9,20,18085,37,1,1,0.706,0,33.7,22.0,11.7,397.7,366.0,1.333,0.495,0.6,211.0,164.0,6.0,8.0
202211129,2022-11-20T20:20:00,1,2022,11,LAC,KC,HOME,27,30,57,SoFi Stadium,10,10,0,7,0,32,19,32:19,22,9,12,1,65,365,5.6,3,30,115,3.8,1,30,23,250,2,1,8.3,10.9,76.7,109.03,14,8,57.1,0,0,0.0,3,2,0,0,4,25,1,1,5,30,6,2,3,147,49.0,2,1,-1,6,7,3,14,0,27,41,27:41,23,7,15,1,62,485,7.8,3,27,163,6.0,0,34,20,322,3,0,9.5,16.1,58.8,119.98,10,5,50.0,0,0,0.0,4,2,0,0,4,54,2,1,1,7,10,9,2,92,46.0,1,2,1,66.7,0,50.0,0,3,3,0,0,0,0,0,2,2,3,3,0,0,0,0,0,3,3,39,16,1,7,1,2,1,51,20,5,30,5,1,1,Sunday,993003434,29,16,18086,-3,0,-1,0.571,0,19.7,25.3,-5.7,301.0,368.6666666666667,0.0,0.403,0.6,200.0,228.0,5.0,1.0,202211129,2022-11-20T20:20:00,1,2022,11,KC,LAC,AWAY,30,27,57,SoFi Stadium,6,7,3,14,0,27,41,27:41,23,7,15,1,62,485,7.8,3,27,163,6.0,0,34,20,322,3,0,9.5,16.1,58.8,119.98,10,5,50.0,0,0,0.0,4,2,0,0,4,54,2,1,1,7,10,9,2,92,46.0,1,2,1,10,10,0,7,0,32,19,32:19,22,9,12,1,65,365,5.6,3,30,115,3.8,1,30,23,250,2,1,8.3,10.9,76.7,109.03,14,8,57.1,0,0,0.0,3,2,0,0,4,25,1,1,5,30,6,2,3,147,49.0,2,1,-1,50.0,0,66.7,0,3,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,2,2,51,20,5,30,5,1,1,39,16,1,7,1,2,1,Sunday,993003433,16,29,18086,3,1,1,0.5,0,30.3,19.0,11.3,504.7,329.3333333333333,-1.0,0.596,0.8,270.0,206.0,7.0,16.0
202211101,2022-11-21T20:15:00,1,2022,11,ARI,SF,HOME,10,38,48,Estadio Azteca,3,7,0,0,0,30,51,30:51,19,6,12,1,71,314,4.4,1,24,67,2.8,1,44,30,247,0,2,5.6,8.2,68.2,63.35,16,8,50.0,2,0,0.0,2,1,0,0,5,50,1,0,3,30,4,2,4,181,45.2,2,0,-2,0,17,14,7,0,29,9,29:09,21,7,13,1,57,387,6.8,5,28,159,5.7,1,29,20,228,4,0,7.9,11.4,69.0,131.9,11,6,54.5,0,0,0.0,2,2,0,0,3,30,0,0,0,0,9,9,4,218,54.5,0,2,2,50.0,0,100.0,0,1,1,0,0,0,0,0,1,1,5,5,0,0,0,0,0,1,1,36,22,0,0,4,0,0,50,12,3,30,6,1,0,Monday,993003436,1,31,18000,-28,0,-2,0.5,0,24.7,27.3,-2.7,311.7,352.6666666666667,0.0,0.375,0.4,230.0,258.0,4.0,-1.0,202211101,2022-11-21T20:15:00,1,2022,11,SF,ARI,AWAY,38,10,48,Estadio Azteca,0,17,14,7,0,29,9,29:09,21,7,13,1,57,387,6.8,5,28,159,5.7,1,29,20,228,4,0,7.9,11.4,69.0,131.9,11,6,54.5,0,0,0.0,2,2,0,0,3,30,0,0,0,0,9,9,4,218,54.5,0,2,2,3,7,0,0,0,30,51,30:51,19,6,12,1,71,314,4.4,1,24,67,2.8,1,44,30,247,0,2,5.6,8.2,68.2,63.35,16,8,50.0,2,0,0.0,2,1,0,0,5,50,1,0,3,30,4,2,4,181,45.2,2,0,-2,100.0,0,50.0,0,5,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,50,12,3,30,6,1,0,36,22,0,0,4,0,0,Monday,993003435,31,1,18000,28,1,2,0.545,0,25.3,24.7,0.7,399.7,330.0,-0.333,0.552,0.6,198.0,163.0,5.0,13.0
202211211,2022-11-24T12:30:00,1,2022,12,DET,BUF,HOME,25,28,53,Ford Field,7,7,0,11,0,28,34,28:34,22,7,13,2,67,326,4.9,3,28,96,3.4,1,37,23,230,2,0,6.2,10.0,62.2,97.8,15,6,40.0,3,3,100.0,4,3,0,0,3,32,4,2,2,10,8,4,2,103,51.5,2,1,-1,7,10,2,9,0,31,26,31:26,28,10,16,2,74,401,5.4,3,29,164,5.7,1,42,24,237,2,1,5.6,9.9,57.1,79.17,12,7,58.3,0,0,0.0,4,3,0,0,5,36,1,0,3,16,10,7,4,197,49.2,1,2,1,75.0,0,75.0,0,2,2,0,0,0,1,1,2,1,3,2,0,0,0,0,0,2,2,45,21,3,16,4,0,0,47,22,2,10,2,2,2,Thursday,993003438,11,4,18088,-3,0,-1,0.4,0,25.7,19.0,6.7,300.7,403.3333333333333,2.0,0.487,0.6,250.0,282.0,4.0,26.0,202211211,2022-11-24T12:30:00,1,2022,12,BUF,DET,AWAY,28,25,53,Ford Field,7,10,2,9,0,31,26,31:26,28,10,16,2,74,401,5.4,3,29,164,5.7,1,42,24,237,2,1,5.6,9.9,57.1,79.17,12,7,58.3,0,0,0.0,4,3,0,0,5,36,1,0,3,16,10,7,4,197,49.2,1,2,1,7,7,0,11,0,28,34,28:34,22,7,13,2,67,326,4.9,3,28,96,3.4,1,37,23,230,2,0,6.2,10.0,62.2,97.8,15,6,40.0,3,3,100.0,4,3,0,0,3,32,4,2,2,10,8,4,2,103,51.5,2,1,-1,75.0,0,75.0,0,3,2,0,0,0,0,0,2,2,2,2,0,0,0,1,1,2,1,47,22,2,10,2,2,2,45,21,3,16,4,0,0,Thursday,993003437,4,11,18088,3,1,1,0.583,0,26.0,25.3,0.7,386.7,395.6666666666667,-0.667,0.476,0.6,281.0,174.0,7.0,14.0
202211209,2022-11-24T16:30:00,1,2022,12,DAL,NYG,HOME,28,20,48,AT&T Stadium,0,7,14,7,0,34,9,34:09,26,10,13,3,69,430,6.2,4,39,169,4.3,2,30,21,261,2,2,8.7,12.4,70.0,91.11,11,7,63.6,1,0,0.0,4,4,0,0,13,86,1,0,0,0,7,4,1,51,51.0,2,0,-2,3,10,0,7,0,25,51,25:51,21,6,11,4,59,300,5.1,2,21,90,4.3,1,35,21,210,1,0,6.0,10.0,60.0,86.61,11,3,27.3,2,0,0.0,3,2,0,0,7,66,1,0,3,18,9,6,4,193,48.2,0,2,2,100.0,0,66.7,0,4,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,2,38,12,3,18,1,1,0,45,23,0,0,5,0,0,Thursday,993003440,9,23,18089,8,1,-2,0.636,0,39.0,21.0,18.0,440.3,323.0,0.333,0.619,0.6,251.0,167.0,7.0,35.0,202211209,2022-11-24T16:30:00,1,2022,12,NYG,DAL,AWAY,20,28,48,AT&T Stadium,3,10,0,7,0,25,51,25:51,21,6,11,4,59,300,5.1,2,21,90,4.3,1,35,21,210,1,0,6.0,10.0,60.0,86.61,11,3,27.3,2,0,0.0,3,2,0,0,7,66,1,0,3,18,9,6,4,193,48.2,0,2,2,0,7,14,7,0,34,9,34:09,26,10,13,3,69,430,6.2,4,39,169,4.3,2,30,21,261,2,2,8.7,12.4,70.0,91.11,11,7,63.6,1,0,0.0,4,4,0,0,13,86,1,0,0,0,7,4,1,51,51.0,2,0,-2,66.7,0,100.0,0,2,2,0,0,0,0,0,2,2,4,4,0,0,0,0,0,1,0,45,23,0,0,5,0,0,38,12,3,18,1,1,0,Thursday,993003439,23,9,18089,-8,0,2,0.273,0,18.3,24.7,-6.3,335.0,329.6666666666667,-0.667,0.42,0.6,205.0,204.0,7.0,0.0
